ID	FIRST	PREV	AVG	MIN	MAX	STDEV
5101	0.1365	0.0699	0.0794	0.0017	0.1740	0.0471
5221	0.0981	0.0439	0.0543	0.0000	0.1493	0.0385
5281	0.0684	0.0550	0.0752	0.0003	0.1462	0.0371
5591	0.0568	0.1276	0.0690	0.0002	0.2448	0.0460
5801	0.1016	0.0521	0.0499	0.0002	0.1346	0.0298
5821	0.1153	0.0668	0.0615	0.0002	0.1590	0.0364
5881	0.1111	0.0451	0.0616	0.0000	0.1548	0.0400
1910	0.0426	0.0267	0.0394	0.0000	0.1598	0.0297
5891	0.0552	0.0568	0.0788	0.0001	0.1886	0.0493
5941	0.0574	0.0441	0.0515	0.0001	0.1473	0.0338
6181	0.0793	0.0642	0.0696	0.0000	0.1766	0.0430
6231	0.0376	0.2217	0.0467	0.0000	0.2217	0.0402
6531	0.0423	0.0321	0.0411	0.0000	0.0963	0.0253
8861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9001	0.1647	0.1647	0.1647	0.1647	0.1647	0.0000
9091	0.0819	0.1946	0.1382	0.0819	0.1946	0.0797
9121	0.1541	0.2118	0.1590	0.1112	0.2118	0.0505
10451	0.0722	0.0850	0.0832	0.0722	0.0991	0.0118
10491	0.0729	0.1079	0.1106	0.0729	0.1837	0.0436
14401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15231	0.1946	0.1946	0.1946	0.1946	0.1946	0.0000
6480	0.0693	0.0390	0.0542	0.0390	0.0693	0.0214
18911	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19061	0.2901	0.2901	0.2901	0.2901	0.2901	0.0000
19131	0.0677	0.1440	0.1059	0.0677	0.1440	0.0539
181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
251	0.0261	0.0261	0.0261	0.0261	0.0261	0.0000
311	0.0642	0.0035	0.0338	0.0035	0.0642	0.0429
371	0.2728	0.0524	0.1138	0.0162	0.2728	0.1389
240	0.2705	0.2574	0.1373	0.0083	0.2705	0.1463
991	0.0955	0.0000	0.0191	0.0000	0.0955	0.0427
250	0.1446	0.3661	0.0986	0.0019	0.3661	0.1416
1021	0.2096	0.0652	0.0750	0.0000	0.2096	0.0823
260	0.1476	0.0867	0.0751	0.0071	0.2057	0.0691
1331	0.1854	0.0415	0.1169	0.0204	0.1854	0.0609
270	0.0014	0.0090	0.0068	0.0000	0.0395	0.0127
1611	0.1021	0.0011	0.0459	0.0011	0.2088	0.0630
5621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6811	0.2326	0.2326	0.2326	0.2326	0.2326	0.0000
2160	0.1807	0.2393	0.2100	0.1807	0.2393	0.0414
2170	0.0550	0.1213	0.1128	0.0550	0.1620	0.0540
2360	0.0184	0.0184	0.0430	0.0184	0.0799	0.0301
6911	0.1059	0.0002	0.0605	0.0002	0.1059	0.0388
6941	0.0740	0.2202	0.0937	0.0441	0.2202	0.0669
6951	0.0362	0.0874	0.0664	0.0362	0.0895	0.0196
6961	0.1931	0.2662	0.0871	0.0047	0.2662	0.0935
6971	0.0916	0.0821	0.0642	0.0015	0.1485	0.0418
6981	0.0257	0.0142	0.0262	0.0059	0.0679	0.0194
2220	0.0912	0.0434	0.0809	0.0045	0.2300	0.0619
7751	0.0937	0.0592	0.0535	0.0007	0.1866	0.0550
7871	0.0666	0.2641	0.0593	0.0011	0.2641	0.0783
11421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11431	0.0993	0.0993	0.0993	0.0993	0.0993	0.0000
4160	0.1034	0.4070	0.2552	0.1034	0.4070	0.2147
11441	0.0601	0.1940	0.1826	0.0601	0.2939	0.1174
4180	0.0008	0.7873	0.3132	0.0008	0.7873	0.3358
4240	0.0147	0.9225	0.3701	0.0147	0.9225	0.4123
4440	0.0139	0.5184	0.2339	0.0139	0.5184	0.2075
4460	0.0147	0.5184	0.4813	0.0147	1.0000	0.4107
4480	0.0673	0.0014	0.0117	0.0011	0.0673	0.0230
4510	0.0008	0.0011	0.5059	0.0008	1.0000	0.4086
4690	0.1013	0.0266	0.0589	0.0152	0.1390	0.0448
11451	0.2209	0.0916	0.1873	0.0916	0.4084	0.0960
11461	0.1408	0.2762	0.2760	0.0059	0.6691	0.2276
4210	0.0155	0.6226	0.3564	0.0155	0.7051	0.2844
4520	0.0155	1.0000	0.4024	0.0155	1.0000	0.3228
5500	0.0155	1.0000	0.4422	0.0155	1.0000	0.3473
11471	0.1727	0.3794	0.2865	0.0650	0.4143	0.1160
11481	0.1688	0.3483	0.2581	0.0048	0.6761	0.1712
4220	0.0133	0.1068	0.1452	0.0133	0.2981	0.0922
4550	0.0325	0.8158	0.1582	0.0122	0.8158	0.1749
5510	0.0311	0.7010	0.1911	0.0117	0.7800	0.2054
11491	0.1478	0.1666	0.2119	0.0534	0.4506	0.0915
11511	0.2265	0.2819	0.1986	0.0289	0.4554	0.1204
4370	0.0253	0.2534	0.1147	0.0096	0.2534	0.0708
4570	0.0253	1.0000	0.1516	0.0096	1.0000	0.1935
11531	0.1619	0.0967	0.2227	0.0556	0.6262	0.1448
4380	0.0900	0.2290	0.1068	0.0106	0.2290	0.0588
4610	0.0296	0.7408	0.1618	0.0112	0.7408	0.1413
11541	0.1704	0.0501	0.2224	0.0339	0.6849	0.1791
4620	0.0125	0.2916	0.1431	0.0125	0.2916	0.0805
11551	0.1852	0.0684	0.2158	0.0424	0.7093	0.1817
4400	0.0403	0.2216	0.1162	0.0289	0.3349	0.0660
4630	0.0310	0.7438	0.1582	0.0128	0.7438	0.1301
11561	0.1760	0.0956	0.2185	0.0504	0.6805	0.1731
4390	0.0517	0.1495	0.1180	0.0242	0.2357	0.0612
4640	0.0517	1.0000	0.1432	0.0242	1.0000	0.1608
11571	0.1353	0.0000	0.0985	0.0000	0.3737	0.1306
12251	0.2447	0.0463	0.0305	0.0005	0.2447	0.0469
4680	0.2589	0.2680	0.0521	0.0008	0.2680	0.0693
4910	0.1213	0.0949	0.0344	0.0003	0.1340	0.0415
4970	0.2439	0.1609	0.0484	0.0007	0.2659	0.0718
5100	0.2973	0.1662	0.0536	0.0006	0.2973	0.0734
5110	0.1912	0.2096	0.0394	0.0003	0.2223	0.0662
5600	0.1834	0.1248	0.0430	0.0005	0.2185	0.0535
16671	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16711	0.1234	0.1234	0.1234	0.1234	0.1234	0.0000
16981	0.1422	0.0656	0.1039	0.0656	0.1422	0.0541
6910	0.0298	0.0492	0.0263	0.0000	0.0492	0.0248
6970	0.0260	0.0000	0.0880	0.0000	0.3181	0.1538
17221	0.0002	0.0223	0.0309	0.0000	0.0813	0.0350
17401	0.0892	0.0265	0.0425	0.0000	0.0892	0.0301
1841	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1971	0.0920	0.0920	0.0920	0.0920	0.0920	0.0000
2001	0.1218	0.0196	0.0707	0.0196	0.1218	0.0723
2131	0.0869	0.1012	0.0733	0.0319	0.1012	0.0366
2191	0.1032	0.0584	0.0561	0.0224	0.1032	0.0347
2641	0.1933	0.0358	0.1061	0.0353	0.1933	0.0734
3811	0.1275	0.1249	0.0720	0.0182	0.1275	0.0451
3921	0.1179	0.1615	0.1016	0.0349	0.2015	0.0617
4151	0.0988	0.0515	0.0500	0.0192	0.0988	0.0259
7361	0.0388	0.0224	0.0525	0.0206	0.0915	0.0287
15731	0.1019	0.0285	0.0659	0.0210	0.1974	0.0568
15891	0.2175	0.0163	0.0550	0.0163	0.2175	0.0626
15901	0.0943	0.0179	0.0646	0.0179	0.1322	0.0343
8851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9171	0.1151	0.1151	0.1151	0.1151	0.1151	0.0000
4070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9231	0.2441	0.0000	0.1104	0.0000	0.2441	0.1237
14381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14531	0.2751	0.2751	0.2751	0.2751	0.2751	0.0000
14571	0.0476	0.0626	0.0551	0.0476	0.0626	0.0106
15101	0.0621	0.0432	0.0452	0.0303	0.0621	0.0160
18821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19281	0.1894	0.1894	0.1894	0.1894	0.1894	0.0000
161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11411	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11731	0.2313	0.2313	0.2313	0.2313	0.2313	0.0000
4320	0.0357	0.0021	0.0189	0.0021	0.0357	0.0238
16641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16781	0.1369	0.1369	0.1369	0.1369	0.1369	0.0000
16901	0.1989	0.0708	0.1349	0.0708	0.1989	0.0906
17761	0.1607	0.0446	0.1121	0.0446	0.1607	0.0603
7140	0.2215	0.2911	0.1600	0.0613	0.2911	0.1148
1771	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1831	0.1766	0.1766	0.1766	0.1766	0.1766	0.0000
510	0.1221	0.1419	0.1320	0.1221	0.1419	0.0140
640	0.1075	0.5072	0.2731	0.1075	0.5072	0.2085
8731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8781	0.2098	0.2098	0.2098	0.2098	0.2098	0.0000
8791	0.2870	0.3662	0.3266	0.2870	0.3662	0.0560
14371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18801	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19161	0.2706	0.2706	0.2706	0.2706	0.2706	0.0000
19241	0.1987	0.4891	0.3439	0.1987	0.4891	0.2053
19271	0.1413	0.0192	0.0711	0.0192	0.1413	0.0631
20791	0.2002	0.1081	0.1611	0.1081	0.2039	0.0483
151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
871	0.1881	0.1881	0.1881	0.1881	0.1881	0.0000
881	0.1402	0.1560	0.1481	0.1402	0.1560	0.0112
3711	0.3174	0.0770	0.1896	0.0770	0.3174	0.1209
5531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11351	0.7928	0.7928	0.7928	0.7928	0.7928	0.0000
4350	0.4532	0.3650	0.4091	0.3650	0.4532	0.0624
4360	0.5987	0.2435	0.4088	0.2435	0.5987	0.1789
4780	0.2673	0.1401	0.2354	0.1324	0.4020	0.1271
4820	0.1234	0.1961	0.1417	0.0656	0.2365	0.0726
4830	0.2605	0.5622	0.2725	0.1341	0.5622	0.1540
4850	0.0041	0.0144	0.0120	0.0023	0.0250	0.0089
11361	0.1358	0.0657	0.1246	0.0338	0.2404	0.0672
4840	0.1883	0.1208	0.1440	0.0456	0.3672	0.0957
11401	0.6312	0.0719	0.2888	0.0468	0.7811	0.2466
11581	0.3447	0.3699	0.2706	0.0394	0.4081	0.1115
11601	0.7588	0.2942	0.3485	0.0304	0.7588	0.2697
11631	0.4903	0.4526	0.3314	0.0139	0.7540	0.2088
11641	0.3430	0.2354	0.1852	0.0235	0.3430	0.1054
4800	0.5010	0.2013	0.2522	0.0038	0.5010	0.1413
11671	0.7883	0.4777	0.3955	0.0262	0.8213	0.2607
11691	0.3081	0.3322	0.1770	0.0110	0.3462	0.1051
11711	0.0874	0.1061	0.1316	0.0470	0.2162	0.0502
12481	0.2673	0.2162	0.2209	0.0155	1.0000	0.2047
12521	0.0151	0.0653	0.0580	0.0092	0.1875	0.0558
13231	0.1834	0.1754	0.1695	0.0032	0.4720	0.1277
13531	0.1942	0.2101	0.1087	0.0028	0.2282	0.0683
5450	0.0085	0.0039	0.0140	0.0037	0.0329	0.0090
13541	0.2324	0.0199	0.2085	0.0145	0.7766	0.1562
5460	0.1128	0.5532	0.1632	0.0099	0.5532	0.1235
13561	0.0306	0.0201	0.0332	0.0009	0.1219	0.0283
5530	0.0400	0.0150	0.0834	0.0096	0.1934	0.0567
5550	0.0132	0.0189	0.0190	0.0000	0.0924	0.0239
5640	0.2234	0.0017	0.1287	0.0017	0.2865	0.0743
5850	0.0319	0.0194	0.0785	0.0007	0.5024	0.0906
16631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4931	0.1274	0.1274	0.1274	0.1274	0.1274	0.0000
8651	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10141	0.2368	0.2368	0.2368	0.2368	0.2368	0.0000
14361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15391	0.1157	0.1157	0.1157	0.1157	0.1157	0.0000
18791	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
451	0.1865	0.1865	0.1865	0.1865	0.1865	0.0000
130	0.3304	0.0667	0.1985	0.0667	0.3304	0.1865
180	0.2542	0.1993	0.2405	0.1993	0.2679	0.0363
1221	0.1538	0.1361	0.1193	0.0234	0.1639	0.0649
5481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5511	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5871	0.2350	0.0001	0.1175	0.0001	0.2350	0.1662
6041	0.4751	0.3990	0.2914	0.0001	0.4751	0.2551
6301	0.2820	0.4802	0.2499	0.0001	0.4802	0.1972
6521	0.3981	0.2947	0.2870	0.0002	0.4964	0.1872
11271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16601	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16961	0.3417	0.3417	0.3417	0.3417	0.3417	0.0000
16971	0.1935	0.3473	0.2704	0.1935	0.3473	0.1087
16991	0.2131	0.3429	0.3341	0.2131	0.4462	0.1168
17041	0.3043	0.1436	0.1898	0.1255	0.3043	0.0804
6850	0.1855	0.2609	0.2133	0.1038	0.3009	0.0753
17101	0.1928	0.2730	0.2407	0.0920	0.3120	0.0836
17561	0.0155	0.0508	0.0308	0.0020	0.0548	0.0210
1731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8901	0.0876	0.0876	0.0876	0.0876	0.0876	0.0000
8991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14431	0.0232	0.0232	0.0232	0.0232	0.0232	0.0000
14721	0.2905	0.0275	0.1590	0.0275	0.2905	0.1860
6640	0.0999	0.2844	0.1354	0.0218	0.2844	0.1348
6660	0.0270	0.1164	0.0942	0.0270	0.1833	0.0705
14861	0.0555	0.0057	0.0380	0.0057	0.0586	0.0219
6650	0.2897	0.1863	0.1521	0.0175	0.2897	0.1165
14871	0.1190	0.0609	0.0641	0.0058	0.1408	0.0498
14921	0.0873	0.0419	0.0684	0.0098	0.1120	0.0316
6170	0.0257	0.0488	0.0190	0.0013	0.0488	0.0173
15551	0.0741	0.0301	0.0656	0.0135	0.2233	0.0631
6500	0.0718	0.1320	0.0577	0.0108	0.1320	0.0388
6570	0.0621	0.1131	0.0520	0.0141	0.1226	0.0375
6600	0.0663	0.1356	0.0625	0.0088	0.2094	0.0648
15811	0.0815	0.0364	0.0865	0.0297	0.2158	0.0547
18671	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18681	0.0397	0.0397	0.0397	0.0397	0.0397	0.0000
18691	0.0760	0.0137	0.0449	0.0137	0.0760	0.0441
18921	0.6644	0.1092	0.2585	0.0018	0.6644	0.3556
131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2071	0.0079	0.0079	0.0079	0.0079	0.0079	0.0000
2881	0.0037	0.0180	0.0108	0.0037	0.0180	0.0102
3791	0.0819	0.1080	0.1406	0.0819	0.2319	0.0801
4521	0.0194	0.0730	0.0327	0.0113	0.0730	0.0276
1210	0.0681	0.0220	0.0552	0.0000	0.1830	0.0764
5471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5661	0.0187	0.0187	0.0187	0.0187	0.0187	0.0000
1600	0.0025	0.0958	0.0492	0.0025	0.0958	0.0660
5701	0.0000	0.0428	0.0143	0.0000	0.0428	0.0247
5761	0.1354	0.4219	0.1487	0.0162	0.4219	0.1902
11221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11301	0.0647	0.0647	0.0647	0.0647	0.0647	0.0000
11381	0.3614	0.0478	0.2046	0.0478	0.3614	0.2218
4120	0.3322	0.2016	0.1987	0.0622	0.3322	0.1350
4150	0.2546	0.1358	0.1456	0.0144	0.2546	0.1003
16571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16751	0.0218	0.0218	0.0218	0.0218	0.0218	0.0000
1691	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1861	0.1214	0.1214	0.1214	0.1214	0.1214	0.0000
610	0.2728	0.1203	0.1965	0.1203	0.2728	0.1078
6260	0.0258	0.1196	0.0514	0.0088	0.1196	0.0597
6630	0.1047	0.1581	0.1477	0.1047	0.2198	0.0539
1911	0.1528	0.0327	0.0663	0.0327	0.1528	0.0499
1961	0.1719	0.1002	0.0841	0.0175	0.1719	0.0554
600	0.1267	0.1205	0.1276	0.0364	0.3178	0.0924
2601	0.1752	0.0651	0.1240	0.0651	0.1752	0.0447
8091	0.1092	0.1247	0.0811	0.0053	0.1247	0.0422
2620	0.0932	0.1072	0.0708	0.0300	0.1072	0.0290
2760	0.0950	0.1528	0.1033	0.0415	0.1916	0.0450
5560	0.0975	0.0534	0.0786	0.0067	0.2695	0.0710
8681	0.1925	0.1410	0.1064	0.0264	0.1925	0.0447
8411	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8451	0.1188	0.1188	0.1188	0.1188	0.1188	0.0000
8551	0.0285	0.0438	0.0361	0.0285	0.0438	0.0108
8581	0.1086	0.1645	0.1300	0.1086	0.1645	0.0301
9461	0.1849	0.3735	0.1666	0.0265	0.3735	0.1528
14271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14791	0.3012	0.3012	0.3012	0.3012	0.3012	0.0000
6110	0.1506	0.1532	0.1519	0.1506	0.1532	0.0018
6120	0.2238	0.3131	0.2307	0.1551	0.3131	0.0792
6140	0.3290	0.1408	0.2388	0.1243	0.3612	0.1236
14971	0.3417	0.1544	0.1829	0.0659	0.3417	0.1006
18661	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18701	0.2952	0.2952	0.2952	0.2952	0.2952	0.0000
18721	0.0608	0.0277	0.0443	0.0277	0.0608	0.0234
18861	0.1507	0.0374	0.1137	0.0374	0.1529	0.0661
18881	0.0970	0.3375	0.1506	0.0019	0.3375	0.1416
18891	0.1281	0.0586	0.1085	0.0566	0.2058	0.0618
18951	0.1523	0.4929	0.2269	0.0426	0.4929	0.1529
121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
171	0.0755	0.0755	0.0755	0.0755	0.0755	0.0000
10	0.0402	0.1068	0.0735	0.0402	0.1068	0.0471
150	0.1345	0.0571	0.1085	0.0571	0.1345	0.0445
170	0.0676	0.0573	0.0522	0.0352	0.0676	0.0137
670	0.1181	0.0269	0.0751	0.0269	0.1264	0.0469
2250	0.0994	0.1714	0.1043	0.0684	0.1714	0.0368
2300	0.0720	0.0655	0.0395	0.0038	0.0980	0.0383
201	0.1551	0.0419	0.0906	0.0259	0.1551	0.0407
20	0.1146	0.1920	0.0878	0.0271	0.1920	0.0482
220	0.0458	0.0630	0.0441	0.0159	0.0695	0.0162
430	0.0686	0.0353	0.0423	0.0028	0.0987	0.0309
480	0.0330	0.1716	0.0356	0.0005	0.1716	0.0481
650	0.0789	0.0410	0.0687	0.0019	0.1316	0.0339
2330	0.1330	0.1244	0.0806	0.0033	0.1696	0.0444
211	0.2785	0.0926	0.0927	0.0394	0.2785	0.0606
261	0.0810	0.1133	0.0602	0.0131	0.1282	0.0339
321	0.0594	0.0141	0.0293	0.0011	0.1217	0.0322
351	0.0855	0.3483	0.0628	0.0033	0.3483	0.0788
90	0.0821	0.0389	0.0337	0.0000	0.1360	0.0332
1321	0.0665	0.0242	0.0241	0.0017	0.0690	0.0188
2801	0.0502	0.0333	0.0352	0.0038	0.1016	0.0240
1750	0.0118	0.0095	0.0189	0.0001	0.1242	0.0280
2230	0.0729	0.0381	0.0405	0.0065	0.0856	0.0233
2320	0.1658	0.1280	0.0640	0.0013	0.1852	0.0499
2420	0.0245	0.0327	0.0244	0.0000	0.0927	0.0228
5991	0.0761	0.0608	0.0656	0.0132	0.1408	0.0383
7081	0.2426	0.0953	0.0685	0.0038	0.2426	0.0566
7111	0.1217	0.1280	0.0757	0.0074	0.1337	0.0364
2140	0.0357	0.0658	0.0286	0.0040	0.0782	0.0225
7581	0.1250	0.0523	0.0651	0.0068	0.1250	0.0335
2290	0.0192	0.0810	0.0279	0.0021	0.0810	0.0212
2350	0.1713	0.0624	0.0778	0.0032	0.1723	0.0427
7711	0.0998	0.0885	0.0684	0.0055	0.1303	0.0320
2390	0.0653	0.0534	0.0276	0.0001	0.1049	0.0248
8921	0.1297	0.0358	0.0622	0.0041	0.1474	0.0398
2910	0.1041	0.0485	0.0484	0.0018	0.1375	0.0345
9031	0.1805	0.0899	0.0953	0.0153	0.1805	0.0439
5451	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5611	0.3567	0.3567	0.3567	0.3567	0.3567	0.0000
5651	0.1291	0.2281	0.1786	0.1291	0.2281	0.0700
1870	0.0607	0.2192	0.1168	0.0607	0.2192	0.0888
5831	0.3001	0.0099	0.1746	0.0099	0.3001	0.1336
5841	0.0000	0.0035	0.0106	0.0000	0.0301	0.0124
6161	0.1655	0.0062	0.1387	0.0062	0.2521	0.0901
6171	0.2791	0.2314	0.2191	0.0026	0.3458	0.1093
6571	0.1291	0.1526	0.0857	0.0066	0.1526	0.0463
11191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11201	0.0272	0.0272	0.0272	0.0272	0.0272	0.0000
4100	0.0285	0.0316	0.0300	0.0285	0.0316	0.0022
4140	0.0054	0.0708	0.0255	0.0001	0.0708	0.0394
4490	0.0074	0.0770	0.0477	0.0002	0.1064	0.0522
11371	0.0422	0.0472	0.0600	0.0422	0.0902	0.0187
4130	0.0156	0.4717	0.1601	0.0005	0.4717	0.1863
4300	0.0103	0.0599	0.0242	0.0002	0.0599	0.0247
11591	0.0719	0.0060	0.0747	0.0055	0.1807	0.0654
5030	0.0824	0.0869	0.0470	0.0109	0.0869	0.0272
5290	0.0326	0.0456	0.0453	0.0001	0.1103	0.0382
11611	0.0365	0.0023	0.0222	0.0008	0.0742	0.0226
6090	0.0001	0.0001	0.0002	0.0001	0.0005	0.0001
11621	0.0268	0.0001	0.1178	0.0001	0.2966	0.1041
4420	0.0316	0.1393	0.0455	0.0001	0.1393	0.0418
11721	0.0814	0.1152	0.0639	0.0002	0.1277	0.0428
5300	0.0305	0.4740	0.1270	0.0004	0.4740	0.1208
5330	0.0308	0.0724	0.0393	0.0001	0.0925	0.0279
5520	0.0573	0.0170	0.0513	0.0003	0.1151	0.0278
5880	0.0343	0.0443	0.0358	0.0002	0.0922	0.0215
11741	0.0036	0.0028	0.0075	0.0001	0.0464	0.0118
4500	0.0062	0.0677	0.0079	0.0000	0.0677	0.0165
11931	0.1024	0.0001	0.0992	0.0001	0.2840	0.0755
4280	0.0000	0.3908	0.1005	0.0000	0.4404	0.1252
12371	0.0745	0.1144	0.0946	0.0001	0.2162	0.0564
4870	0.0856	0.1727	0.0597	0.0001	0.1727	0.0461
4880	0.0710	0.0864	0.0503	0.0001	0.1367	0.0385
4900	0.0572	0.1996	0.0824	0.0002	0.2767	0.0587
5000	0.0927	0.1524	0.0512	0.0001	0.1524	0.0384
5830	0.0413	0.0747	0.0533	0.0001	0.1234	0.0342
6010	0.0916	0.0918	0.0746	0.0000	0.1849	0.0449
12561	0.0764	0.0942	0.0886	0.0002	0.2059	0.0527
13081	0.0436	0.0978	0.0564	0.0000	0.1712	0.0447
13281	0.0520	0.1381	0.1206	0.0003	0.5654	0.1376
13341	0.0756	0.4236	0.0760	0.0003	0.4236	0.1029
5580	0.1158	0.0824	0.1084	0.0001	0.3517	0.0795
13511	0.0102	0.0019	0.0270	0.0000	0.1781	0.0375
13671	0.0413	0.0007	0.0787	0.0001	0.4484	0.0936
13791	0.0500	0.0244	0.0438	0.0000	0.1625	0.0347
5690	0.0018	0.0000	0.0036	0.0000	0.0930	0.0148
14281	0.0803	0.0036	0.0543	0.0000	0.1585	0.0442
5900	0.0099	0.0181	0.0296	0.0010	0.1868	0.0408
5990	0.0613	0.0279	0.0431	0.0000	0.1498	0.0372
14291	0.0147	0.0106	0.0978	0.0001	0.4247	0.1183
6100	0.0182	0.0708	0.0338	0.0000	0.1089	0.0307
14541	0.0585	0.0227	0.1000	0.0000	0.3821	0.0799
14561	0.0934	0.1262	0.0789	0.0001	0.1961	0.0467
6000	0.0052	0.0790	0.0196	0.0000	0.0790	0.0213
14601	0.0386	0.1257	0.0690	0.0000	0.1858	0.0486
14641	0.0991	0.1096	0.0606	0.0000	0.1655	0.0397
14761	0.0849	0.2296	0.0731	0.0001	0.2296	0.0491
14771	0.0469	0.1226	0.0503	0.0000	0.1346	0.0382
16561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16721	0.3627	0.3627	0.3627	0.3627	0.3627	0.0000
16761	0.0081	0.0048	0.0064	0.0048	0.0081	0.0023
16771	0.3258	0.1332	0.2043	0.1332	0.3258	0.1057
16791	0.0991	0.1272	0.0738	0.0015	0.1272	0.0540
16821	0.0467	0.0281	0.0448	0.0043	0.0922	0.0325
16951	0.1099	0.0254	0.1033	0.0039	0.3220	0.1155
6940	0.1462	0.0725	0.0722	0.0024	0.1862	0.0689
17511	0.1601	0.0945	0.1129	0.0545	0.2123	0.0550
17521	0.0354	0.0599	0.0590	0.0119	0.1380	0.0458
1671	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2201	0.1154	0.1154	0.1154	0.1154	0.1154	0.0000
2271	0.2425	0.1904	0.2165	0.1904	0.2425	0.0369
2441	0.2433	0.2489	0.1782	0.0423	0.2489	0.1177
2471	0.3169	0.2793	0.3038	0.1646	0.4544	0.1194
2561	0.1684	0.2786	0.2138	0.1176	0.2786	0.0680
2621	0.1562	0.1129	0.1766	0.1011	0.2654	0.0692
660	0.0001	0.0000	0.0001	0.0000	0.0001	0.0000
1430	0.2143	0.0000	0.1439	0.0000	0.2621	0.0931
4581	0.2282	0.2083	0.2216	0.0000	0.3618	0.1270
6081	0.3724	0.2883	0.2014	0.0000	0.3724	0.1148
2010	0.1273	0.1073	0.1797	0.0001	0.3179	0.1205
2070	0.2966	0.2632	0.1622	0.0001	0.3154	0.0983
11061	0.4126	0.1725	0.1637	0.0001	0.4126	0.1007
11241	0.2612	0.1306	0.1036	0.0001	0.3046	0.0867
14171	0.1716	0.0152	0.2016	0.0000	0.3239	0.0944
5840	0.0917	0.1730	0.0960	0.0001	0.1730	0.0547
14511	0.2378	0.0001	0.1152	0.0001	0.6059	0.1527
7310	0.1939	0.0324	0.2056	0.0000	0.3939	0.1199
7320	0.1596	0.2517	0.1533	0.0001	0.2966	0.0722
8361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8381	0.2845	0.2845	0.2845	0.2845	0.2845	0.0000
8831	0.2121	0.1769	0.1945	0.1769	0.2121	0.0249
14221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14341	0.0729	0.0729	0.0729	0.0729	0.0729	0.0000
14581	0.0409	0.1136	0.0773	0.0409	0.1136	0.0514
18611	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19001	0.1925	0.1925	0.1925	0.1925	0.1925	0.0000
7300	0.1683	0.2214	0.1949	0.1683	0.2214	0.0375
111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
