ID	TOTAL PRON	AUXILIARY VERBS	1ST SINGULAR	3RD PLURAL	UNIQUE	NUMBERS	PREPOSITIONS	TOTAL 2ND	CONJUNCTIONS	ARTICLES	SWEAR WORDS	ABBREVIATIONS	1ST PLURAL	FUNCTION WORDS	3RD SINGULAR	SIXLTR	FUTURE TENSE	PERSONAL PRON	QUANTIFIERS	WPS	PRESENT TENSE	NEGATIONS	IMPERSONAL PRON	ADVERBS	PAST TENSE	COMMON VERBS	
4791	18.1818	3.0303	6.0606	3.0303	96.9697	6.0606	9.0909	3.0303	0.0000	3.0303	0.0000	0.0000	0.0000	36.3636	0.0000	24.2424	0.0000	12.1212	0.0000	16.5000	3.0303	0.0000	6.0606	3.0303	0.0000	3.0303	
6741	12.3894	8.8496	7.9646	0.0000	73.4513	1.7699	11.5044	0.0000	8.8496	7.9646	0.0000	0.0000	0.0000	61.0619	0.0000	13.2743	1.7699	7.9646	7.9646	18.8333	4.4248	0.0000	4.4248	6.1947	3.5398	11.5044	
2040	12.1951	9.7561	8.5366	0.0000	71.9512	0.0000	14.6341	0.0000	6.0976	7.3171	0.0000	0.0000	0.0000	56.0976	0.0000	14.6341	2.4390	8.5366	3.6585	20.5000	8.5366	1.2195	3.6585	3.6585	3.6585	15.8537	
7861	10.0000	15.0000	10.0000	0.0000	95.0000	0.0000	15.0000	0.0000	15.0000	10.0000	0.0000	0.0000	0.0000	65.0000	0.0000	15.0000	5.0000	10.0000	5.0000	20.0000	10.0000	0.0000	0.0000	5.0000	0.0000	20.0000	
2460	7.3529	4.4118	4.4118	1.4706	63.2353	5.8824	17.6471	1.4706	5.8824	8.8235	0.0000	0.0000	0.0000	45.5882	0.0000	14.7059	1.4706	7.3529	2.9412	22.6667	4.4118	0.0000	0.0000	1.4706	4.4118	10.2941	
8031	11.1111	12.9630	1.8519	0.0000	81.4815	0.0000	7.4074	1.8519	5.5556	9.2593	0.0000	0.0000	0.0000	51.8519	0.0000	20.3704	1.8519	3.7037	1.8519	13.5000	7.4074	0.0000	7.4074	5.5556	5.5556	16.6667	
2470	12.9870	11.6883	5.1948	2.5974	68.8312	5.1948	16.8831	0.0000	6.4935	6.4935	0.0000	0.0000	1.2987	54.5455	0.0000	15.5844	2.5974	9.0909	2.5974	25.6667	5.1948	0.0000	3.8961	1.2987	3.8961	14.2857	
12301	6.9231	10.0000	1.5385	0.0000	69.2308	2.3077	16.1538	0.0000	4.6154	7.6923	0.0000	0.0000	0.7692	59.2308	0.0000	16.1538	1.5385	2.3077	4.6154	21.6667	10.0000	2.3077	4.6154	5.3846	0.0000	16.1538	
4530	11.7647	7.8431	3.9216	3.9216	78.4314	1.9608	15.6863	0.0000	3.9216	7.8431	0.0000	0.0000	0.0000	54.9020	0.0000	13.7255	0.0000	7.8431	5.8824	17.0000	9.8039	0.0000	3.9216	3.9216	0.0000	9.8039	
7730	13.1579	10.5263	2.6316	0.0000	94.7368	0.0000	7.8947	0.0000	7.8947	7.8947	0.0000	0.0000	0.0000	55.2632	0.0000	21.0526	5.2632	2.6316	5.2632	19.0000	13.1579	2.6316	10.5263	0.0000	0.0000	18.4211	
15841	7.6923	5.1282	5.1282	0.0000	79.4872	2.5641	17.9487	2.5641	5.1282	7.6923	0.0000	0.0000	0.0000	51.2821	0.0000	17.9487	0.0000	7.6923	2.5641	9.7500	7.6923	0.0000	0.0000	2.5641	0.0000	7.6923	
8281	10.5985	6.6085	0.9975	1.4963	38.4040	0.3741	14.9626	1.3716	6.2344	12.5935	0.1247	0.1247	0.1247	55.2369	0.0000	19.7007	0.9975	3.9900	3.8653	33.4167	6.2344	0.4988	6.6085	3.1172	3.2419	11.2219	
8771	11.9266	12.8440	1.8349	0.0000	65.1376	0.9174	11.9266	2.7523	6.4220	7.3394	0.0000	0.0000	0.0000	63.3028	0.0000	19.2661	0.0000	4.5872	2.7523	15.5714	7.3394	1.8349	7.3394	9.1743	6.4220	14.6789	
14031	12.1622	10.8108	2.7027	0.0000	72.9730	0.0000	13.5135	1.3514	5.4054	9.4595	0.0000	0.0000	0.0000	58.1081	0.0000	13.5135	2.7027	4.0541	1.3514	74.0000	2.7027	1.3514	8.1081	5.4054	5.4054	14.8649	
14061	8.0000	8.0000	0.0000	0.0000	80.0000	0.0000	20.0000	0.0000	0.0000	16.0000	0.0000	0.0000	0.0000	52.0000	0.0000	12.0000	0.0000	0.0000	0.0000	12.5000	8.0000	0.0000	8.0000	0.0000	0.0000	8.0000	
5750	6.0606	18.1818	0.0000	0.0000	84.8485	0.0000	15.1515	0.0000	6.0606	9.0909	0.0000	0.0000	0.0000	66.6667	0.0000	9.0909	3.0303	0.0000	9.0909	16.5000	3.0303	0.0000	6.0606	3.0303	9.0909	21.2121	
14151	12.0370	9.2593	4.6296	0.9259	58.3333	0.0000	12.0370	1.8519	2.7778	12.9630	0.0000	0.0000	0.0000	53.7037	0.0000	11.1111	1.8519	7.4074	0.9259	21.6000	6.4815	1.8519	4.6296	2.7778	3.7037	14.8148	
14181	12.5000	8.3333	4.1667	0.0000	100.0000	0.0000	16.6667	0.0000	4.1667	8.3333	0.0000	0.0000	0.0000	62.5000	0.0000	20.8333	4.1667	4.1667	4.1667	24.0000	4.1667	0.0000	8.3333	8.3333	0.0000	12.5000	
14201	7.4627	5.9701	1.4925	0.0000	83.5821	0.0000	7.4627	0.0000	1.4925	10.4478	0.0000	0.0000	1.4925	32.8358	0.0000	34.3284	0.0000	2.9851	0.0000	33.5000	7.4627	0.0000	4.4776	0.0000	0.0000	7.4627	
14251	0.0000	0.0000	0.0000	0.0000	100.0000	7.3171	14.6341	0.0000	4.8780	4.8780	0.0000	0.0000	0.0000	29.2683	0.0000	19.5122	0.0000	0.0000	4.8780	20.5000	0.0000	0.0000	0.0000	2.4390	4.8780	4.8780	
5870	3.1250	6.2500	3.1250	0.0000	81.2500	0.0000	12.5000	0.0000	6.2500	12.5000	0.0000	0.0000	0.0000	53.1250	0.0000	25.0000	3.1250	3.1250	9.3750	32.0000	3.1250	0.0000	0.0000	6.2500	0.0000	6.2500	
5890	0.0000	4.7619	0.0000	0.0000	100.0000	4.7619	9.5238	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	28.5714	0.0000	28.5714	0.0000	0.0000	0.0000	10.5000	0.0000	4.7619	0.0000	0.0000	4.7619	9.5238	
16661	5.8824	9.4118	1.1765	0.0000	74.1176	1.1765	16.4706	0.0000	4.7059	12.9412	0.0000	0.0000	0.0000	52.9412	0.0000	12.9412	2.3529	1.1765	2.3529	28.3333	1.1765	0.0000	4.7059	1.1765	3.5294	9.4118	
18561	17.3333	6.6667	1.3333	0.0000	82.6667	0.0000	20.0000	1.3333	8.0000	2.6667	0.0000	0.0000	1.3333	62.6667	9.3333	16.0000	0.0000	13.3333	4.0000	15.0000	6.6667	1.3333	4.0000	5.3333	1.3333	10.6667	
21561	12.0000	4.0000	0.0000	0.0000	96.0000	0.0000	12.0000	8.0000	8.0000	0.0000	0.0000	0.0000	0.0000	36.0000	0.0000	24.0000	0.0000	8.0000	4.0000	25.0000	4.0000	0.0000	4.0000	4.0000	0.0000	4.0000	
81	10.5042	5.4622	0.0000	0.4202	56.7227	1.2605	14.7059	3.3613	4.6218	9.2437	0.0000	0.0000	1.2605	47.0588	0.0000	18.0672	1.2605	5.0420	1.6807	21.6364	5.4622	0.0000	5.4622	2.9412	0.4202	7.9832	
5261	0.0000	0.0000	0.0000	0.0000	83.7209	2.3256	23.2558	0.0000	2.3256	9.3023	0.0000	0.0000	0.0000	37.2093	0.0000	30.2326	0.0000	0.0000	0.0000	21.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6461	25.0000	0.0000	0.0000	0.0000	100.0000	0.0000	25.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	50.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	25.0000	0.0000	0.0000	0.0000	
6471	25.0000	8.3333	8.3333	0.0000	100.0000	0.0000	8.3333	0.0000	0.0000	8.3333	0.0000	0.0000	0.0000	66.6667	0.0000	0.0000	8.3333	8.3333	0.0000	6.0000	16.6667	0.0000	16.6667	16.6667	0.0000	25.0000	
7121	33.3333	22.2222	11.1111	0.0000	100.0000	0.0000	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	0.0000	66.6667	0.0000	11.1111	11.1111	22.2222	0.0000	9.0000	0.0000	0.0000	11.1111	11.1111	11.1111	33.3333	
2100	4.5455	0.0000	0.0000	0.0000	90.9091	0.0000	18.1818	0.0000	0.0000	4.5455	0.0000	0.0000	4.5455	27.2727	0.0000	27.2727	0.0000	4.5455	0.0000	22.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2130	16.0000	14.0000	6.0000	0.0000	70.0000	8.0000	12.0000	4.0000	8.0000	4.0000	0.0000	0.0000	0.0000	58.0000	0.0000	16.0000	6.0000	10.0000	0.0000	16.6667	10.0000	4.0000	6.0000	4.0000	0.0000	20.0000	
2190	14.7541	13.1148	3.2787	0.0000	85.2459	1.6393	16.3934	3.2787	4.9180	3.2787	0.0000	0.0000	3.2787	59.0164	0.0000	14.7541	3.2787	9.8361	4.9180	15.2500	8.1967	1.6393	4.9180	0.0000	0.0000	18.0328	
2340	13.0435	6.5217	8.6957	0.0000	82.6087	2.1739	17.3913	2.1739	2.1739	4.3478	0.0000	0.0000	0.0000	47.8261	0.0000	15.2174	2.1739	10.8696	0.0000	15.3333	4.3478	2.1739	2.1739	2.1739	2.1739	13.0435	
3310	16.1765	10.2941	5.8824	0.0000	82.3529	5.8824	10.2941	4.4118	4.4118	2.9412	0.0000	0.0000	1.4706	51.4706	0.0000	11.7647	2.9412	11.7647	2.9412	17.0000	5.8824	0.0000	4.4118	0.0000	1.4706	13.2353	
7161	6.4516	3.2258	0.0000	1.0753	77.4194	2.1505	19.3548	1.0753	3.2258	8.6022	0.0000	0.0000	3.2258	45.1613	0.0000	19.3548	0.0000	5.3763	1.0753	23.2500	3.2258	0.0000	1.0753	2.1505	2.1505	6.4516	
10841	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	50.0000	0.0000	0.0000	50.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3970	7.6923	9.6154	1.9231	0.0000	90.3846	3.8462	17.3077	1.9231	3.8462	5.7692	0.0000	0.0000	1.9231	44.2308	0.0000	13.4615	1.9231	5.7692	0.0000	6.5000	7.6923	0.0000	1.9231	0.0000	1.9231	13.4615	
11071	8.6957	0.0000	4.3478	0.0000	91.3043	0.0000	21.7391	4.3478	4.3478	8.6957	0.0000	0.0000	0.0000	47.8261	0.0000	4.3478	0.0000	8.6957	4.3478	23.0000	4.3478	0.0000	0.0000	4.3478	4.3478	8.6957	
11751	19.0476	9.5238	4.7619	0.0000	100.0000	14.2857	14.2857	0.0000	0.0000	4.7619	0.0000	0.0000	0.0000	57.1429	0.0000	4.7619	0.0000	4.7619	0.0000	10.5000	0.0000	0.0000	14.2857	4.7619	19.0476	19.0476	
6720	15.0000	10.0000	2.5000	0.0000	90.0000	2.5000	12.5000	2.5000	2.5000	0.0000	0.0000	0.0000	5.0000	47.5000	0.0000	10.0000	0.0000	10.0000	2.5000	8.0000	12.5000	0.0000	5.0000	5.0000	10.0000	22.5000	
12341	16.6667	0.0000	8.3333	0.0000	95.8333	0.0000	12.5000	4.1667	4.1667	4.1667	0.0000	0.0000	4.1667	45.8333	0.0000	8.3333	0.0000	16.6667	0.0000	8.0000	16.6667	0.0000	0.0000	8.3333	4.1667	20.8333	
12791	18.1818	13.6364	4.5455	0.0000	95.4545	0.0000	4.5455	4.5455	9.0909	4.5455	0.0000	0.0000	0.0000	59.0909	0.0000	9.0909	4.5455	9.0909	0.0000	22.0000	22.7273	0.0000	9.0909	13.6364	0.0000	27.2727	
5050	12.5000	5.3571	5.3571	0.0000	85.7143	3.5714	10.7143	1.7857	5.3571	10.7143	0.0000	0.0000	5.3571	42.8571	0.0000	17.8571	0.0000	12.5000	0.0000	18.6667	5.3571	0.0000	0.0000	0.0000	1.7857	7.1429	
11101	5.2632	10.5263	0.0000	0.0000	100.0000	5.2632	10.5263	5.2632	15.7895	0.0000	0.0000	0.0000	0.0000	52.6316	0.0000	31.5789	0.0000	5.2632	0.0000	19.0000	5.2632	5.2632	0.0000	5.2632	0.0000	10.5263	
11291	13.5135	9.4595	6.7568	0.0000	68.9189	4.7297	10.8108	3.3784	8.1081	8.1081	0.0000	0.0000	0.0000	57.4324	0.0000	21.6216	2.0270	10.1351	4.0541	148.0000	7.4324	0.6757	3.3784	6.7568	2.7027	14.1892	
15351	16.3265	4.0816	10.2041	2.0408	83.6735	2.0408	8.1633	0.0000	10.2041	6.1224	0.0000	0.0000	0.0000	59.1837	0.0000	8.1633	0.0000	12.2449	8.1633	12.2500	6.1224	0.0000	4.0816	12.2449	6.1224	12.2449	
16471	11.3402	6.1856	4.1237	0.0000	81.4433	1.0309	13.4021	1.0309	3.0928	6.1856	0.0000	0.0000	1.0309	42.2680	0.0000	28.8660	0.0000	6.1856	3.0928	19.4000	7.2165	1.0309	5.1546	3.0928	0.0000	10.3093	
16611	19.0476	4.7619	9.5238	0.0000	85.7143	4.7619	19.0476	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	57.1429	0.0000	4.7619	0.0000	9.5238	0.0000	10.5000	0.0000	0.0000	9.5238	4.7619	4.7619	4.7619	
16681	28.5714	21.4286	7.1429	0.0000	92.8571	7.1429	14.2857	0.0000	0.0000	7.1429	0.0000	0.0000	7.1429	78.5714	0.0000	14.2857	0.0000	14.2857	0.0000	7.0000	21.4286	0.0000	14.2857	14.2857	0.0000	21.4286	
16801	18.5185	11.1111	3.7037	0.0000	85.1852	3.7037	14.8148	7.4074	3.7037	11.1111	0.0000	0.0000	0.0000	74.0741	0.0000	14.8148	0.0000	11.1111	0.0000	13.5000	18.5185	3.7037	7.4074	14.8148	0.0000	18.5185	
16891	9.0909	0.0000	6.8182	0.0000	81.8182	2.2727	11.3636	2.2727	4.5455	9.0909	0.0000	0.0000	0.0000	36.3636	0.0000	27.2727	0.0000	9.0909	0.0000	44.0000	6.8182	2.2727	0.0000	0.0000	2.2727	9.0909	
21751	17.6471	23.5294	11.7647	0.0000	88.2353	0.0000	5.8824	0.0000	23.5294	0.0000	0.0000	0.0000	0.0000	70.5882	0.0000	23.5294	11.7647	11.7647	0.0000	17.0000	11.7647	0.0000	5.8824	17.6471	0.0000	29.4118	
21921	13.0435	4.3478	13.0435	0.0000	91.3043	4.3478	0.0000	0.0000	17.3913	0.0000	0.0000	0.0000	0.0000	39.1304	0.0000	30.4348	0.0000	13.0435	0.0000	23.0000	8.6957	0.0000	0.0000	8.6957	0.0000	8.6957	
22091	13.2743	3.5398	7.9646	0.8850	77.8761	2.6549	13.2743	1.7699	7.0796	1.7699	0.0000	0.0000	0.0000	46.9027	0.0000	23.8938	0.0000	10.6195	5.3097	14.1250	2.6549	0.0000	2.6549	5.3097	7.0796	10.6195	
1481	3.7736	7.5472	1.8868	0.0000	65.0943	4.7170	9.4340	0.0000	3.7736	13.2075	0.0000	0.9434	0.0000	40.5660	0.0000	25.4717	0.0000	1.8868	0.9434	53.0000	5.6604	1.8868	1.8868	3.7736	0.0000	7.5472	
8181	15.0000	15.0000	5.0000	0.0000	70.0000	0.0000	12.5000	0.0000	0.0000	12.5000	0.0000	0.0000	0.0000	60.0000	0.0000	12.5000	0.0000	5.0000	2.5000	13.3333	10.0000	0.0000	10.0000	2.5000	2.5000	17.5000	
8741	4.9587	6.6116	0.0000	0.0000	70.2479	2.4793	13.2231	0.8264	4.9587	13.2231	0.0000	0.0000	0.0000	50.4132	0.0000	23.1405	1.6529	0.8264	2.4793	40.3333	7.4380	2.4793	4.1322	3.3058	0.0000	9.0909	
3340	19.5652	10.8696	0.0000	4.3478	78.2609	2.1739	13.0435	6.5217	8.6957	10.8696	0.0000	0.0000	0.0000	69.5652	0.0000	6.5217	0.0000	10.8696	6.5217	46.0000	15.2174	2.1739	8.6957	0.0000	0.0000	15.2174	
14011	22.7273	7.5758	10.6061	0.0000	74.2424	1.5152	12.1212	0.0000	4.5455	10.6061	0.0000	0.0000	0.0000	60.6061	6.0606	19.6970	1.5152	16.6667	0.0000	22.0000	3.0303	1.5152	6.0606	0.0000	4.5455	12.1212	
14051	11.1111	11.1111	0.0000	0.0000	88.8889	0.0000	5.5556	5.5556	0.0000	0.0000	0.0000	0.0000	0.0000	38.8889	0.0000	16.6667	5.5556	5.5556	5.5556	18.0000	5.5556	0.0000	5.5556	5.5556	0.0000	11.1111	
5710	11.5385	7.6923	3.8462	0.0000	84.6154	0.0000	7.6923	0.0000	3.8462	15.3846	0.0000	0.0000	0.0000	57.6923	0.0000	19.2308	0.0000	3.8462	7.6923	8.6667	7.6923	7.6923	7.6923	0.0000	3.8462	11.5385	
5760	9.6154	1.9231	3.8462	1.9231	80.7692	0.0000	17.3077	1.9231	3.8462	7.6923	0.0000	0.0000	0.0000	53.8462	0.0000	15.3846	0.0000	7.6923	1.9231	8.6667	3.8462	0.0000	1.9231	15.3846	5.7692	9.6154	
5770	6.9767	4.6512	4.6512	0.0000	79.0698	2.3256	9.3023	0.0000	6.9767	13.9535	0.0000	0.0000	0.0000	48.8372	0.0000	18.6047	0.0000	4.6512	6.9767	21.5000	4.6512	0.0000	2.3256	6.9767	4.6512	9.3023	
5780	8.3333	0.0000	2.7778	0.0000	86.1111	0.0000	16.6667	0.0000	0.0000	13.8889	0.0000	0.0000	0.0000	47.2222	0.0000	8.3333	0.0000	2.7778	2.7778	18.0000	0.0000	2.7778	5.5556	2.7778	5.5556	5.5556	
6460	13.6364	2.2727	0.0000	2.2727	90.9091	0.0000	11.3636	0.0000	4.5455	9.0909	0.0000	0.0000	4.5455	50.0000	0.0000	22.7273	0.0000	6.8182	4.5455	11.0000	2.2727	4.5455	6.8182	6.8182	0.0000	2.2727	
14111	10.5263	5.2632	0.0000	0.0000	100.0000	5.2632	21.0526	0.0000	0.0000	5.2632	0.0000	0.0000	5.2632	47.3684	0.0000	26.3158	0.0000	5.2632	0.0000	9.5000	5.2632	0.0000	5.2632	5.2632	0.0000	5.2632	
14161	11.3208	5.6604	3.7736	0.0000	81.1321	0.0000	16.9811	0.0000	3.7736	7.5472	0.0000	0.0000	0.0000	49.0566	0.0000	30.1887	0.0000	3.7736	7.5472	13.2500	5.6604	1.8868	7.5472	1.8868	9.4340	15.0943	
6470	15.0685	4.1096	2.7397	1.3699	82.1918	0.0000	15.0685	2.7397	9.5890	6.8493	0.0000	0.0000	1.3699	50.6849	0.0000	19.1781	0.0000	8.2192	2.7397	24.3333	9.5890	0.0000	6.8493	1.3699	1.3699	10.9589	
6490	6.4516	3.2258	1.6129	1.6129	77.4194	0.0000	9.6774	0.0000	8.0645	6.4516	0.0000	0.0000	0.0000	40.3226	0.0000	43.5484	0.0000	3.2258	8.0645	31.0000	3.2258	0.0000	3.2258	3.2258	0.0000	3.2258	
6540	9.2593	5.5556	5.5556	0.0000	83.3333	1.8519	22.2222	0.0000	9.2593	7.4074	0.0000	0.0000	1.8519	61.1111	0.0000	24.0741	0.0000	7.4074	5.5556	18.0000	3.7037	1.8519	1.8519	1.8519	3.7037	7.4074	
6930	14.2857	11.4286	8.5714	0.0000	85.7143	2.8571	11.4286	0.0000	8.5714	5.7143	0.0000	0.0000	2.8571	57.1429	0.0000	22.8571	0.0000	11.4286	2.8571	35.0000	8.5714	0.0000	2.8571	0.0000	2.8571	17.1429	
15701	15.2174	8.6957	2.1739	6.5217	82.6087	0.0000	10.8696	0.0000	2.1739	8.6957	0.0000	0.0000	4.3478	52.1739	0.0000	28.2609	0.0000	13.0435	0.0000	9.2000	6.5217	2.1739	2.1739	4.3478	4.3478	10.8696	
6550	5.2632	5.2632	2.6316	0.0000	86.8421	0.0000	2.6316	0.0000	5.2632	7.8947	0.0000	0.0000	0.0000	26.3158	0.0000	47.3684	0.0000	2.6316	5.2632	38.0000	7.8947	0.0000	2.6316	0.0000	0.0000	7.8947	
6560	15.3061	8.1633	2.0408	1.0204	75.5102	0.0000	17.3469	2.0408	5.1020	5.1020	0.0000	0.0000	1.0204	58.1633	0.0000	22.4490	0.0000	6.1224	4.0816	19.6000	10.2041	1.0204	9.1837	3.0612	1.0204	12.2449	
15721	19.6078	5.8824	7.8431	0.0000	86.2745	0.0000	11.7647	0.0000	7.8431	3.9216	0.0000	0.0000	3.9216	54.9020	0.0000	17.6471	1.9608	11.7647	1.9608	10.2000	17.6471	0.0000	7.8431	5.8824	0.0000	19.6078	
17131	19.2982	10.5263	5.2632	1.7544	84.2105	0.0000	15.7895	3.5088	3.5088	1.7544	0.0000	0.0000	0.0000	68.4211	0.0000	22.8070	3.5088	10.5263	8.7719	14.2500	10.5263	3.5088	8.7719	10.5263	3.5088	17.5439	
17371	5.1282	5.1282	0.0000	0.0000	97.4359	10.2564	15.3846	2.5641	2.5641	0.0000	0.0000	0.0000	2.5641	35.8974	0.0000	23.0769	0.0000	5.1282	5.1282	19.5000	5.1282	0.0000	0.0000	5.1282	0.0000	5.1282	
18521	18.1818	13.6364	4.5455	0.0000	90.9091	9.0909	18.1818	0.0000	4.5455	0.0000	0.0000	0.0000	0.0000	54.5455	0.0000	13.6364	0.0000	4.5455	4.5455	11.0000	9.0909	0.0000	13.6364	0.0000	13.6364	22.7273	
18541	20.8333	12.5000	0.0000	0.0000	91.6667	4.1667	12.5000	8.3333	0.0000	8.3333	0.0000	0.0000	4.1667	58.3333	0.0000	29.1667	0.0000	12.5000	0.0000	8.0000	12.5000	0.0000	8.3333	4.1667	4.1667	16.6667	
71	10.4348	6.0870	0.0000	0.4348	55.6522	0.8696	13.9130	3.4783	3.9130	10.0000	0.0000	0.0000	0.8696	48.6957	0.0000	16.0870	1.3043	4.7826	2.6087	20.9091	5.6522	0.0000	5.6522	2.6087	0.4348	8.2609	
5211	9.8592	11.2676	2.8169	0.0000	80.2817	5.6338	14.0845	0.0000	4.2254	11.2676	0.0000	0.0000	1.4085	59.1549	0.0000	19.7183	2.8169	4.2254	8.4507	14.2000	5.6338	0.0000	5.6338	1.4085	0.0000	12.6761	
5241	0.0000	5.0000	0.0000	0.0000	90.0000	15.0000	5.0000	0.0000	5.0000	10.0000	0.0000	0.0000	0.0000	40.0000	0.0000	20.0000	5.0000	0.0000	15.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	
10971	10.1449	8.6957	4.3478	1.4493	86.9565	4.3478	7.2464	0.0000	5.7971	2.8986	0.0000	1.4493	0.0000	37.6812	0.0000	27.5362	0.0000	5.7971	2.8986	23.0000	5.7971	1.4493	4.3478	5.7971	1.4493	10.1449	
16291	9.5238	9.5238	9.5238	0.0000	85.7143	9.5238	14.2857	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	57.1429	0.0000	19.0476	0.0000	9.5238	9.5238	10.5000	9.5238	0.0000	0.0000	4.7619	0.0000	9.5238	
16451	16.0000	8.0000	8.0000	0.0000	92.0000	0.0000	12.0000	4.0000	8.0000	4.0000	0.0000	0.0000	0.0000	72.0000	0.0000	12.0000	0.0000	12.0000	8.0000	12.5000	16.0000	4.0000	4.0000	16.0000	0.0000	16.0000	
16521	22.2222	11.1111	22.2222	0.0000	88.8889	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	55.5556	0.0000	33.3333	0.0000	22.2222	11.1111	9.0000	11.1111	0.0000	0.0000	0.0000	0.0000	11.1111	
16581	10.1266	7.5949	5.0633	1.2658	69.6203	1.2658	15.1899	0.0000	7.5949	11.3924	0.0000	0.0000	1.2658	68.3544	0.0000	15.1899	0.0000	7.5949	7.5949	39.5000	6.3291	1.2658	2.5316	8.8608	3.7975	10.1266	
16931	13.5922	7.7670	6.7961	0.0000	74.7573	1.9417	13.5922	0.9709	5.8252	8.7379	0.0000	0.0000	1.9417	61.1650	0.0000	16.5049	0.9709	9.7087	6.7961	17.1667	9.7087	0.9709	3.8835	5.8252	2.9126	14.5631	
21661	14.6226	8.0189	2.8302	0.0000	56.6038	2.8302	13.6792	3.7736	7.0755	1.4151	0.0000	0.0000	0.0000	56.6038	0.0000	18.3962	0.4717	6.6038	4.2453	15.1429	8.0189	0.4717	8.0189	10.3774	2.8302	11.7925	
21701	13.1387	8.7591	2.1898	0.0000	72.2628	0.0000	11.6788	2.1898	6.5693	8.0292	0.0000	0.0000	1.4599	57.6642	0.7299	18.2482	1.4599	6.5693	7.2993	11.4167	4.3796	0.7299	6.5693	2.9197	3.6496	11.6788	
1461	12.1951	9.7561	4.8780	0.0000	97.5610	0.0000	7.3171	0.0000	9.7561	2.4390	0.0000	0.0000	2.4390	46.3415	0.0000	26.8293	0.0000	7.3171	2.4390	20.5000	7.3171	0.0000	4.8780	4.8780	2.4390	12.1951	
2731	15.0000	10.0000	5.0000	0.0000	95.0000	5.0000	15.0000	5.0000	5.0000	0.0000	0.0000	0.0000	0.0000	45.0000	0.0000	15.0000	0.0000	10.0000	0.0000	10.0000	5.0000	0.0000	5.0000	5.0000	0.0000	10.0000	
3091	15.4930	7.0423	5.6338	1.4085	83.0986	0.0000	16.9014	2.8169	5.6338	4.2254	0.0000	0.0000	0.0000	53.5211	0.0000	23.9437	0.0000	9.8592	5.6338	11.8333	8.4507	0.0000	5.6338	1.4085	2.8169	11.2676	
3391	11.7647	5.8824	11.7647	0.0000	100.0000	0.0000	5.8824	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	29.4118	0.0000	35.2941	0.0000	11.7647	0.0000	5.6667	11.7647	0.0000	0.0000	5.8824	0.0000	11.7647	
3471	5.5556	5.5556	5.5556	0.0000	100.0000	0.0000	16.6667	0.0000	0.0000	5.5556	0.0000	0.0000	0.0000	38.8889	0.0000	33.3333	0.0000	5.5556	0.0000	9.0000	11.1111	0.0000	0.0000	5.5556	0.0000	11.1111	
8121	6.7797	11.0169	0.8475	0.8475	73.7288	0.0000	11.0169	0.0000	4.2373	5.0847	0.0000	0.0000	0.8475	45.7627	0.0000	26.2712	3.3898	2.5424	5.9322	39.3333	5.9322	0.0000	4.2373	4.2373	2.5424	14.4068	
8151	16.3934	14.7541	1.6393	0.0000	67.2131	0.0000	14.7541	11.4754	6.5574	4.9180	0.0000	0.0000	0.0000	59.0164	0.0000	32.7869	4.9180	13.1148	0.0000	20.3333	13.1148	1.6393	3.2787	1.6393	0.0000	19.6721	
8221	13.6364	7.2727	5.4545	0.0000	66.3636	0.0000	17.2727	2.7273	6.3636	9.0909	0.0000	0.0000	0.0000	56.3636	0.0000	18.1818	0.0000	8.1818	1.8182	22.0000	15.4545	0.9091	5.4545	4.5455	1.8182	17.2727	
8231	13.4615	10.8974	0.6410	0.6410	58.9744	0.3205	11.8590	4.4872	5.7692	8.0128	0.0000	0.0000	0.9615	56.7308	0.0000	22.4359	1.2821	6.7308	3.8462	18.3529	11.2179	0.9615	6.7308	3.5256	0.6410	15.3846	
8491	16.3043	10.8696	5.9783	0.5435	58.1522	0.0000	17.9348	1.6304	6.5217	7.0652	0.0000	0.0000	0.0000	64.6739	0.0000	26.6304	3.8043	8.1522	3.2609	26.2857	8.6957	0.5435	8.1522	5.9783	2.7174	16.3043	
8761	10.9005	8.5308	3.3175	0.0000	65.4028	0.4739	12.7962	1.8957	6.1611	7.1090	0.0000	0.0000	0.9479	49.2891	0.0000	28.9100	2.8436	6.1611	3.3175	19.1818	9.0047	0.4739	4.7393	2.8436	0.9479	14.2180	
